Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
96.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,25.0,44.85
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
1.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,25.0,59.79
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
