Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
163.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,25.0,25.71
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
123.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,60.0,51.22
102.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,25.0,45.02
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
