Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
162.0,360.0,198.0,0.55,14.4,1826.0,0.7,0.3,25.0,31.11
91.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,25.0,46.27
207.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,60.0,28.3
125.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,60.0,58.2
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
