Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
193.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,25.0,38.66
88.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,25.0,43.58
163.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,25.0,25.71
57.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,60.0,64.6
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
17.0,400.0,200.0,0.5,16.0,1784.0,0.5,0.5,25.0,60.18
48.0,380.0,171.0,0.45,15.2,1833.0,0.5,0.5,60.0,60.47
58.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,60.0,51.54
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
56.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,60.0,58.98
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
