Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
184.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,25.0,36.69
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
7.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,25.0,46.84
62.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,60.0,51.07
64.0,420.0,189.0,0.45,16.8,1775.0,0.5,0.5,60.0,57.54
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
136.0,400.0,180.0,0.45,16.0,1804.0,0.6,0.4,60.0,57.75
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
