Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
200.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,60.0,41.53
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
55.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,60.0,50.9
26.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,25.0,46.48
135.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,60.0,53.96
95.0,390.0,234.0,0.6,15.6,1760.0,0.6,0.4,25.0,46.35
149.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,60.0,61.95
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
109.0,430.0,215.0,0.5,17.2,1739.0,0.6,0.4,25.0,51.04
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
