Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
0.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,25.0,55.37
236.0,450.0,202.5,0.45,18.0,1731.5,0.7,0.3,60.0,38.63
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
128.0,380.0,171.0,0.45,15.2,1833.0,0.6,0.4,60.0,56.66
101.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,25.0,50.43
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
16.0,400.0,180.0,0.45,16.0,1804.0,0.5,0.5,25.0,56.36
12.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,25.0,56.1
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
