Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
23.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,25.0,47.43
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
153.0,440.0,220.0,0.5,17.6,1724.0,0.6,0.4,60.0,61.61
152.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,60.0,57.27
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
145.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,60.0,62.29
123.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,60.0,51.22
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
65.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,60.0,64.28
61.0,410.0,205.0,0.5,16.4,1769.0,0.5,0.5,60.0,64.43
