Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
9.0,380.0,190.0,0.5,15.2,1814.0,0.5,0.5,25.0,59.98
78.0,450.0,247.5,0.55,18.0,1686.5,0.5,0.5,60.0,54.38
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
40.0,360.0,162.0,0.45,14.4,1862.0,0.5,0.5,60.0,61.96
42.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,60.0,53.39
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
