Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
10.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,25.0,49.86
238.0,450.0,247.5,0.55,18.0,1686.5,0.7,0.3,60.0,35.2
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
111.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,25.0,46.27
160.0,360.0,162.0,0.45,14.4,1862.0,0.7,0.3,25.0,33.83
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
173.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,25.0,37.18
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
