Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
164.0,370.0,166.5,0.45,14.8,1847.5,0.7,0.3,25.0,34.31
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
120.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,60.0,55.57
4.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,25.0,55.62
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
237.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,60.0,44.49
52.0,390.0,175.5,0.45,15.6,1818.5,0.5,0.5,60.0,59.73
