Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
60.0,410.0,184.5,0.45,16.4,1789.5,0.5,0.5,60.0,58.24
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
33.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,25.0,59.23
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
105.0,420.0,210.0,0.5,16.8,1754.0,0.6,0.4,25.0,51.22
72.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,60.0,55.78
74.0,440.0,242.0,0.55,17.6,1702.0,0.5,0.5,60.0,53.2
115.0,440.0,264.0,0.6,17.6,1680.0,0.6,0.4,25.0,46.01
