Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
222.0,410.0,225.5,0.55,16.4,1748.5,0.7,0.3,60.0,31.67
18.0,400.0,220.0,0.55,16.0,1764.0,0.5,0.5,25.0,48.14
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
118.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,25.0,41.85
221.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,60.0,43.35
36.0,450.0,202.5,0.45,18.0,1731.5,0.5,0.5,25.0,48.91
82.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,25.0,46.87
227.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,60.0,26.89
172.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,25.0,38.27
177.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,25.0,37.52
