Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
50.0,380.0,209.0,0.55,15.2,1795.0,0.5,0.5,60.0,52.46
129.0,380.0,190.0,0.5,15.2,1814.0,0.6,0.4,60.0,59.03
3.0,360.0,216.0,0.6,14.4,1808.0,0.5,0.5,25.0,46.68
141.0,410.0,205.0,0.5,16.4,1769.0,0.6,0.4,60.0,61.51
55.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,60.0,50.9
161.0,360.0,180.0,0.5,14.4,1844.0,0.7,0.3,25.0,36.19
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
197.0,450.0,225.0,0.5,18.0,1709.0,0.7,0.3,25.0,38.96
219.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,60.0,27.44
41.0,360.0,180.0,0.5,14.4,1844.0,0.5,0.5,60.0,65.26
