Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
138.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,60.0,57.12
211.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,60.0,28.01
68.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,60.0,56.66
19.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,25.0,47.28
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
59.0,400.0,240.0,0.6,16.0,1744.0,0.5,0.5,60.0,50.41
139.0,400.0,240.0,0.6,16.0,1744.0,0.6,0.4,60.0,54.87
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
85.0,370.0,185.0,0.5,14.8,1829.0,0.6,0.4,25.0,48.47
