Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
223.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,60.0,27.16
174.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,25.0,28.6
126.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,60.0,54.32
178.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,25.0,27.77
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
169.0,380.0,190.0,0.5,15.2,1814.0,0.7,0.3,25.0,36.85
165.0,370.0,185.0,0.5,14.8,1829.0,0.7,0.3,25.0,36.52
184.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,25.0,36.69
206.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,60.0,33.49
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
