Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
235.0,440.0,264.0,0.6,17.6,1680.0,0.7,0.3,60.0,28.65
203.0,360.0,216.0,0.6,14.4,1808.0,0.7,0.3,60.0,25.58
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
228.0,430.0,193.5,0.45,17.2,1760.5,0.7,0.3,60.0,39.8
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
157.0,450.0,225.0,0.5,18.0,1709.0,0.6,0.4,60.0,61.3
