Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
183.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,25.0,25.2
171.0,380.0,228.0,0.6,15.2,1776.0,0.7,0.3,25.0,25.5
146.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,60.0,58.93
86.0,370.0,203.5,0.55,14.8,1810.5,0.6,0.4,25.0,46.49
144.0,420.0,189.0,0.45,16.8,1775.0,0.6,0.4,60.0,58.8
29.0,430.0,215.0,0.5,17.2,1739.0,0.5,0.5,25.0,59.75
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
218.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,60.0,32.12
11.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,25.0,46.98
232.0,440.0,198.0,0.45,17.6,1746.0,0.7,0.3,60.0,39.19
