Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
25.0,420.0,210.0,0.5,16.8,1754.0,0.5,0.5,25.0,60.38
146.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,60.0,58.93
233.0,440.0,220.0,0.5,17.6,1724.0,0.7,0.3,60.0,44.18
229.0,430.0,215.0,0.5,17.2,1739.0,0.7,0.3,60.0,43.84
223.0,410.0,246.0,0.6,16.4,1728.0,0.7,0.3,60.0,27.16
213.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,60.0,43.03
210.0,380.0,209.0,0.55,15.2,1795.0,0.7,0.3,60.0,33.03
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
206.0,370.0,203.5,0.55,14.8,1810.5,0.7,0.3,60.0,33.49
127.0,370.0,222.0,0.6,14.8,1792.0,0.6,0.4,60.0,52.13
