Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
63.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,60.0,49.91
23.0,410.0,246.0,0.6,16.4,1728.0,0.5,0.5,25.0,47.43
31.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,25.0,47.59
66.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,60.0,50.64
55.0,390.0,234.0,0.6,15.6,1760.0,0.5,0.5,60.0,50.9
77.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,60.0,61.9
146.0,420.0,231.0,0.55,16.8,1733.0,0.6,0.4,60.0,58.93
147.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,60.0,56.64
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
