Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
220.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,60.0,40.59
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
194.0,440.0,242.0,0.55,17.6,1702.0,0.7,0.3,25.0,25.88
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
6.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,25.0,50.73
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
71.0,430.0,258.0,0.6,17.2,1696.0,0.5,0.5,60.0,50.93
132.0,390.0,175.5,0.45,15.6,1818.5,0.6,0.4,60.0,57.2
208.0,380.0,171.0,0.45,15.2,1833.0,0.7,0.3,60.0,41.15
107.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,25.0,46.57
