Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
138.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,60.0,57.12
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
37.0,450.0,225.0,0.5,18.0,1709.0,0.5,0.5,25.0,58.53
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
212.0,390.0,175.5,0.45,15.6,1818.5,0.7,0.3,60.0,40.96
180.0,410.0,184.5,0.45,16.4,1789.5,0.7,0.3,25.0,36.24
28.0,430.0,193.5,0.45,17.2,1760.5,0.5,0.5,25.0,54.14
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
133.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,60.0,59.86
