Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
111.0,430.0,258.0,0.6,17.2,1696.0,0.6,0.4,25.0,46.27
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
51.0,380.0,228.0,0.6,15.2,1776.0,0.5,0.5,60.0,51.4
116.0,450.0,202.5,0.45,18.0,1731.5,0.6,0.4,25.0,45.88
217.0,400.0,200.0,0.5,16.0,1784.0,0.7,0.3,60.0,43.19
44.0,370.0,166.5,0.45,14.8,1847.5,0.5,0.5,60.0,61.22
137.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,60.0,60.68
179.0,400.0,240.0,0.6,16.0,1744.0,0.7,0.3,25.0,25.3
14.0,390.0,214.5,0.55,15.6,1779.5,0.5,0.5,25.0,49.0
