Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
148.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,60.0,58.03
32.0,440.0,198.0,0.45,17.6,1746.0,0.5,0.5,25.0,51.9
140.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,60.0,58.29
2.0,360.0,198.0,0.55,14.4,1826.0,0.5,0.5,25.0,51.61
80.0,360.0,162.0,0.45,14.4,1862.0,0.6,0.4,25.0,43.32
173.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,25.0,37.18
83.0,360.0,216.0,0.6,14.4,1808.0,0.6,0.4,25.0,43.38
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
