Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
98.0,400.0,220.0,0.55,16.0,1764.0,0.6,0.4,25.0,45.38
75.0,440.0,264.0,0.6,17.6,1680.0,0.5,0.5,60.0,52.42
230.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,60.0,32.59
214.0,390.0,214.5,0.55,15.6,1779.5,0.7,0.3,60.0,32.58
46.0,370.0,203.5,0.55,14.8,1810.5,0.5,0.5,60.0,52.93
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
207.0,370.0,222.0,0.6,14.8,1792.0,0.7,0.3,60.0,28.3
173.0,390.0,195.0,0.5,15.6,1799.0,0.7,0.3,25.0,37.18
154.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,60.0,55.82
