Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
27.0,420.0,252.0,0.6,16.8,1712.0,0.5,0.5,25.0,47.57
178.0,400.0,220.0,0.55,16.0,1764.0,0.7,0.3,25.0,27.77
131.0,380.0,228.0,0.6,15.2,1776.0,0.6,0.4,60.0,53.05
26.0,420.0,231.0,0.55,16.8,1733.0,0.5,0.5,25.0,46.48
93.0,390.0,195.0,0.5,15.6,1799.0,0.6,0.4,25.0,48.75
22.0,410.0,225.5,0.55,16.4,1748.5,0.5,0.5,25.0,47.28
121.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,60.0,57.37
47.0,370.0,222.0,0.6,14.8,1792.0,0.5,0.5,60.0,51.9
224.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,60.0,40.41
94.0,390.0,214.5,0.55,15.6,1779.5,0.6,0.4,25.0,45.75
