Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
158.0,450.0,247.5,0.55,18.0,1686.5,0.6,0.4,60.0,54.38
124.0,370.0,166.5,0.45,14.8,1847.5,0.6,0.4,60.0,56.11
181.0,410.0,205.0,0.5,16.4,1769.0,0.7,0.3,25.0,37.85
112.0,440.0,198.0,0.45,17.6,1746.0,0.6,0.4,25.0,45.96
191.0,430.0,258.0,0.6,17.2,1696.0,0.7,0.3,25.0,23.62
97.0,400.0,200.0,0.5,16.0,1784.0,0.6,0.4,25.0,49.59
100.0,410.0,184.5,0.45,16.4,1789.5,0.6,0.4,25.0,45.48
184.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,25.0,36.69
70.0,430.0,236.5,0.55,17.2,1717.5,0.5,0.5,60.0,51.92
73.0,440.0,220.0,0.5,17.6,1724.0,0.5,0.5,60.0,62.65
