Idx_Sample,Powderkg,Liquidkg,WC,Admixturekg,Aggregateskg,Fly_Ash_ratio,GGBFS_ratio,temperature,fc_28dGroundTruth
107.0,420.0,252.0,0.6,16.8,1712.0,0.6,0.4,25.0,46.57
108.0,430.0,193.5,0.45,17.2,1760.5,0.6,0.4,25.0,46.01
187.0,420.0,252.0,0.6,16.8,1712.0,0.7,0.3,25.0,25.11
142.0,410.0,225.5,0.55,16.4,1748.5,0.6,0.4,60.0,58.06
13.0,390.0,195.0,0.5,15.6,1799.0,0.5,0.5,25.0,60.08
190.0,430.0,236.5,0.55,17.2,1717.5,0.7,0.3,25.0,26.01
82.0,360.0,198.0,0.55,14.4,1826.0,0.6,0.4,25.0,46.87
114.0,440.0,242.0,0.55,17.6,1702.0,0.6,0.4,25.0,42.91
184.0,420.0,189.0,0.45,16.8,1775.0,0.7,0.3,25.0,36.69
81.0,360.0,180.0,0.5,14.4,1844.0,0.6,0.4,25.0,47.92
